50.70856;9.72077;6643893;7576;876.965813093981
51.414957;12.295207;1736504;5211;333.238150067166
50.947872;9.838692;3501094;3762;930.646996278575
51.100323;11.329798;4034634;5325;757.677746478873
51.41201;12.351378;1558154;5553;280.596794525482
52.286697;13.266022;3222715;4176;771.722940613027
50.939098;10.711537;8775180;12922;679.08837641232
50.929543;10.770987;3638450;3274;1111.31643249847
50.939772;9.967468;5281053;6554;805.77555691181
50.95871;10.392207;2044719;2357;867.509121764955
51.409378;12.367275;1020326;4419;230.895225164064
50.92214;10.972303;2765483;3844;719.428459937565
50.968013;10.35214;1823555;2599;701.637168141593
51.356147;11.82965;1850608;5487;337.27136868963
51.393678;11.90614;2457332;5728;429.003491620112
50.931028;10.571837;9457712;7914;1195.0609047258
50.906963;10.852133;2665866;4150;642.37734939759
51.424962;12.206062;1305011;2885;452.343500866551
51.42771;12.176547;1497102;2010;744.826865671642
50.92515;10.942825;2774546;3675;754.978503401361
50.936375;10.69431;2598931;3716;699.389397201292
50.944087;9.786208;5944683;8126;731.563253753384
50.636047;9.744465;6498327;5793;1121.75504919731
51.417582;12.019213;1310747;2393;547.742164646887
51.413477;12.331025;1029628;4425;232.684293785311
50.930067;10.667523;4312040;5754;749.398679179701
50.948098;10.421765;3610821;4273;845.031827755675
50.945192;9.991755;4604733;5725;804.320174672489
51.382095;12.394798;1459492;2536;575.509463722398
51.405028;11.935775;2261621;3061;738.850375694218
51.344903;11.80686;2016510;2683;751.587774878867
51.808098;12.582767;3860205;2833;1362.58559830568
51.079112;11.266557;4312681;2606;1654.90445126631
50.942508;10.438773;2004594;2495;803.444488977956
50.941827;9.89094;3146782;2761;1139.72546178921
50.94147;9.905555;1909829;1424;1341.1720505618
51.291617;11.65787;2103047;1598;1316.049436796
51.13833;11.440748;3014743;5169;583.235248597408
51.862633;12.65547;10309869;14605;705.91365970558
50.960972;11.016152;3729522;6525;571.574252873563
50.908232;10.89497;2472248;4020;614.987064676617
51.435945;12.376435;4106849;4137;992.711868503747
52.449082;13.354633;4348868;7106;611.999437095412
51.338298;11.792363;1434441;1591;901.597108736644
51.271193;11.622445;4501619;3561;1264.14462229711
51.206753;11.546455;2740805;4122;664.921154779233
51.504638;12.178053;172292;318;541.798742138365
50.944913;10.505072;2365506;3382;699.439976345358
51.432527;12.066313;1111468;1713;648.842965557501
50.924453;10.652055;3126990;3383;924.324563996453
50.91601;10.838983;910623;1178;773.024617996604
51.50362;12.145515;481802;772;624.09585492228
50.916428;10.916335;2167834;3279;661.126562976517
50.583838;9.729055;5390685;4296;1254.81494413408
50.889418;9.728995;3624036;5120;707.81953125
51.331078;11.768033;2326283;2490;934.250200803213
51.068787;11.231938;3598209;5131;701.26856363282
51.838738;12.62791;3856086;3312;1164.27717391304
50.942438;10.453012;1445101;2049;705.271351878965
51.48911;11.988813;4439802;8260;537.506295399516
51.830213;12.615312;2008787;1689;1189.33510953227
51.064563;11.217282;2186208;1554;1406.82625482625
51.434847;12.087583;959088;1543;621.573558003888
50.921088;10.61306;4970731;5408;919.144045857988
50.919543;10.634118;2055454;2180;942.86880733945
50.952995;10.408147;382452;907;421.667034178611
51.585525;12.290765;3415197;4315;791.470915411356
51.041502;11.169545;2040779;2251;906.60995113283
51.535085;12.339228;3550977;4129;860.008961007508
51.413503;12.00407;576563;1370;420.848905109489
51.132702;11.420233;2208719;2056;1074.2796692607
51.42024;12.247585;1484938;3043;487.98488333881
50.951187;10.019582;4057754;5934;683.814290529154
51.199067;11.525518;7278464;4430;1642.99413092551
51.421255;12.37863;2199688;2509;876.71901155839
51.502045;12.043812;878877;1167;753.107969151671
52.582047;13.00356;2349593;7393;317.813201677262
51.251217;11.599075;7186015;5268;1364.08788914199
50.985562;11.10364;275032;431;638.125290023202
52.471683;13.363878;23340689;71675;325.646166724799
51.110665;11.359898;4041038;2957;1366.60060872506
50.94584;9.855193;597071;698;855.402578796562
50.599172;9.727857;4810682;3478;1383.17481311098
51.518072;12.340982;2797216;2956;946.284167794317
51.463357;12.368215;3629077;3395;1068.94756995582
51.375855;11.87717;1891385;3046;620.94057780696
50.666938;9.759838;5833266;7818;746.132770529547
50.926613;10.98634;1915524;3091;619.71012617276
51.418178;12.263265;1459121;2146;679.925908667288
50.938617;10.551133;3017513;2979;1012.92816381336
50.902718;10.871767;1433632;2089;686.276687410244
50.979393;10.311743;2185850;3235;675.687789799073
50.935177;9.94266;2583444;2433;1061.83477188656
51.304213;11.690312;2033637;2363;860.616589081676
51.89876;12.756845;5294617;3344;1583.31848086124
51.10546;11.345265;485745;386;1258.4067357513
51.085267;11.28492;3351980;1912;1753.12761506276
51.400975;11.920525;322042;400;805.105
50.835358;9.718333;4429506;5620;788.168327402135
51.059598;11.202862;1229863;932;1319.59549356223
53.005472;11.762522;5854513;13701;427.30552514415
51.502773;12.119563;363212;582;624.07560137457
51.780177;12.541538;4901812;2329;2104.68527264921
51.41599;12.279978;244174;416;586.956730769231
53.36079;11.439317;6323879;7600;832.089342105263
51.092965;11.307887;3127627;4401;710.662803908203
51.943897;12.84175;4296578;2760;1556.73115942029
51.409918;11.962803;1914738;3051;627.577187807276
51.422692;12.228927;564276;1390;405.953956834532
51.690335;12.40929;3643495;1617;2253.2436611008
50.686998;9.751037;4083168;7166;569.79737650014
50.946293;10.488417;1599793;1988;804.724849094567
51.510433;12.253818;367991;532;691.712406015038
50.855237;9.71523;1384177;1456;950.671016483517
50.95322;10.042423;3024529;5770;524.181802426343
50.94366;10.528932;1773023;2222;797.940144014401
50.941355;10.98999;1923856;2931;656.382122142613
51.414225;12.314073;406959;783;519.743295019157
50.967283;10.068392;8820840;11755;750.390472139515
51.072898;11.246313;1041366;750;1388.488
51.603338;12.305437;2156483;3583;601.86519676249
51.412727;11.979792;975426;1843;529.259902333152
52.415728;13.312115;4392370;5349;821.157225649654
50.924272;10.595948;3095591;3272;946.085268948655
51.32333;11.73527;2083474;3055;681.98821603928
50.732803;9.696535;4750304;3026;1569.82947785856
51.567497;12.286677;1703455;2336;729.21875
51.118027;11.377017;1885955;4360;432.558486238532
51.501348;12.014842;833416;1591;523.831552482715
51.95401;12.887013;3537282;2536;1394.82728706625
52.11678;13.19436;2824384;2994;943.348029392118
52.390905;13.300947;3952173;5411;730.396045093328
51.483115;12.361612;2938072;2449;1199.70273581053
51.657665;12.347698;3706754;3388;1094.08323494687
51.49757;12.356113;2338607;1960;1193.16683673469
51.31417;11.711918;1782706;2423;735.743293437887
50.697802;9.735253;1306599;3925;332.891464968153
51.126982;11.400128;1731277;1753;987.608100399316
51.000318;10.098637;4036019;8182;493.280249327793
51.367748;11.855792;1459010;2345;622.179104477612
50.618708;9.733203;4061765;2975;1365.29915966387
51.556602;12.30574;1229134;1960;627.109183673469
51.508733;12.232977;301000;674;446.587537091988
50.94426;10.467085;763639;952;802.141806722689
52.632737;12.828382;2286741;6934;329.786703201615
52.437775;13.34077;1711722;2739;624.944140197152
50.974667;10.086012;3382430;3977;850.497862710586
50.978813;10.285525;2223480;3398;654.349617422013
50.651425;9.756687;1492873;2060;724.695631067961
51.261245;11.609592;398471;366;1088.71857923497
51.426308;12.191635;104815;189;554.57671957672
51.51287;12.296078;399132;587;679.952299829642
50.952842;11.001942;676253;1070;632.01214953271
51.96417;12.94676;3654099;2920;1251.40376712329
52.538913;13.171053;6744469;20505;328.918263838088
51.50155;12.08146;935673;917;1020.36314067612
51.005545;10.200412;3522781;5242;672.02995040061
51.547308;12.329952;969017;1356;714.614306784661
51.00147;10.24285;3686368;7179;513.493244184427
51.970667;13.001763;2488119;2533;982.281484405843
52.486942;13.372283;773375;1605;481.853582554517
50.950595;9.813112;3579183;4633;772.541118066048
51.634245;12.319415;6882156;11140;617.787791741472
51.143822;11.456117;495746;2868;172.854253835425
51.001998;10.180447;1778771;2559;695.10394685424
51.674507;12.358988;2480360;1534;1616.92307692308
50.722422;9.708197;1558337;1018;1530.78290766208
52.656713;12.763577;2522037;6957;362.517895644674
52.061715;13.111207;2610367;1979;1319.03335017686
51.883273;12.73252;4317806;3036;1422.2022397892
53.327705;11.504788;4225628;8653;488.342540159482
51.84693;12.643552;1136026;1295;877.240154440154
50.800733;9.729168;9232416;5862;1574.96008188332
50.983202;10.270278;1258196;2055;612.260827250608
51.959093;12.91594;3350523;2592;1292.6400462963
51.474848;11.989118;1196549;2266;528.044571932921
51.446763;11.989162;735117;1726;425.907879490151
52.0074;13.067967;3041663;3493;870.78814772402
51.50408;12.16027;52734;103;511.980582524272
53.351712;11.458532;2342143;6117;382.8907961419
51.616417;12.315837;1013515;1625;623.701538461538
51.872168;12.666185;1644175;2452;670.544453507341
52.428015;13.326448;749275;1215;616.687242798354
52.598647;12.93967;1918009;7105;269.952005629838
51.51447;12.324832;337443;487;692.901437371663
52.684183;12.700555;2400244;7258;330.703224028658
52.308932;13.27017;1293624;1644;786.875912408759
51.007643;10.143502;2652603;3632;730.342235682819
52.08224;13.148097;2339544;3035;770.854695222405
52.241898;13.253973;2812179;3205;877.434945397816
53.023075;11.759452;2217846;7499;295.752233631151
51.950802;12.868805;2598283;1668;1557.72362110312
53.36938;11.4211;3441319;6515;528.214735226401
51.283743;11.642115;2091577;4038;517.973501733531
51.008878;10.228628;1970703;5130;384.152631578947
52.828883;12.486318;2798602;7104;393.947353603604
51.003247;10.163835;745235;1178;632.627334465195
52.589895;12.973533;2339165;7331;319.078570454235
51.427262;11.98779;133547;454;294.156387665198
51.981515;13.03086;3059021;3198;956.541901188243
51.500087;12.029148;17885;89;200.955056179775
50.779288;9.703843;9930674;5484;1810.84500364697
50.820693;9.730063;1966011;2294;857.02310374891
51.938908;12.82752;2094144;1500;1396.096
52.191412;13.223433;4263884;3788;1125.62935586061
52.207938;13.22438;1866088;2180;856.003669724771
50.796785;9.710855;4000100;1936;2066.1673553719
51.38386;11.890688;433484;742;584.210242587601
52.168747;13.221352;3370724;2989;1127.70960187354
52.892415;12.307388;1854037;6729;275.52935057215
50.988718;10.253048;553268;911;607.319429198683
51.51136;12.269855;182404;276;660.884057971015
51.500942;12.06285;345300;423;816.312056737589
50.95872;10.057078;175497;366;479.5
52.151128;13.219692;2607604;2404;1084.69384359401
51.877467;12.686012;1602001;2366;677.092561284869
52.26017;13.26664;2659720;3048;872.61154855643
53.25513;11.622873;3372352;7535;447.558327803583
51.651118;12.333092;893342;1209;738.909842845327
51.96799;12.97902;2177966;2096;1039.10591603053
51.502185;12.10135;366140;463;790.799136069115
51.012148;10.123212;2115985;2983;709.347971840429
52.072665;13.13087;1482878;1426;1039.88639551192
51.96185;12.931673;347035;318;1091.30503144654
53.057353;11.75426;4514849;8501;531.09622397365
53.183458;11.735107;3918353;8838;443.352907897714
51.507003;12.21421;63907;146;437.719178082192
51.714223;12.44462;3984379;2970;1341.54175084175
51.008568;10.214353;38946;99;393.393939393939
51.327905;11.754222;437617;3087;141.761256883706
51.994995;13.050533;1797034;1965;914.521119592875
51.770477;12.527263;3209877;1735;1850.07319884726
52.577663;13.020655;2884767;7515;383.867864271457
51.759312;12.510795;3066630;2025;1514.38518518519
52.23207;13.24301;1486560;1742;853.363949483352
51.701518;12.425747;2746666;1484;1850.85309973046
51.7332;12.472388;3258549;2940;1108.35
52.041708;13.083723;1813036;1951;929.285494618145
52.60717;12.907027;2252678;7033;320.301151713351
51.932963;12.810698;1791931;1749;1024.54602630074
52.528222;13.27585;3007405;10261;293.090829353864
52.602893;12.923663;437409;5397;81.0466926070039
51.821158;12.601975;1403845;1252;1121.28194888179
51.966048;12.962615;449460;450;998.8
52.730412;12.63237;2813899;7107;395.93344589841
52.13669;13.217662;1868119;1836;1017.4940087146
53.269795;11.590787;2432997;7345;331.245336963921
51.42153;12.03344;37692;2628;14.3424657534247
52.094257;13.164687;1507047;3062;492.177335075114
51.927998;12.796497;1473237;1634;901.613831089351
53.310935;11.516867;3184851;7379;431.610109770972
51.460827;11.994718;73536;287;256.222996515679
51.878872;12.70413;1644797;1902;864.772344900105
52.991758;11.807678;2957047;7470;395.856358768407
53.229732;11.678598;4437663;9441;470.041626946298
51.74173;12.485123;1875779;1630;1150.78466257669
52.890363;12.27389;1820359;6739;270.123015284167
52.868925;12.42095;2159642;7020;307.641310541311
51.917938;12.778482;2634967;2486;1059.92236524537
52.62674;12.844562;1426111;6172;231.061406351264
53.299543;11.536102;2878464;7102;405.303294846522
52.718367;12.650157;2082334;6629;314.124905717303
52.531803;13.209625;12852285;37669;341.189970532799
52.10845;13.181983;721752;1052;686.076045627376
51.97412;13.017242;280193;331;846.504531722054
52.526695;13.251312;5232598;16189;323.219346469825
51.750395;12.497858;384968;323;1191.85139318885
52.221295;13.23259;265809;309;860.223300970874
51.72388;12.458685;619096;570;1086.13333333333
52.650727;12.779777;1498985;6159;243.381230719273
52.965548;11.935792;2780010;7172;387.619910764083
52.027877;13.078012;1159750;1343;863.55174981385
52.815437;12.506332;2469483;6747;366.012005335705
52.61272;12.885798;1789560;6512;274.809582309582
50.98597;10.095155;191878;2790;68.773476702509
53.24071;11.654508;3920932;8372;468.338748208313
52.893605;12.130267;3164034;6919;457.29643011996
52.52918;13.23164;2535014;11006;230.330183536253
51.362538;11.842622;12799;2585;4.95125725338491
53.080957;11.750672;4034332;8225;490.496291793313
52.12558;13.20819;304532;323;942.823529411765
52.933572;12.011232;2514842;7175;350.5006271777
50.951695;9.798418;153429;607;252.766062602965
52.875293;12.401108;1473025;6408;229.872815230961
53.246827;11.640622;1001338;5732;174.692602930914
52.807028;12.518823;1334292;6064;220.034960422164
52.571055;13.04605;2188046;7281;300.514489767889
52.771675;12.571317;2701715;7038;383.875390736005
51.95651;12.901592;151152;155;975.174193548387
52.96995;11.921858;1265201;6031;209.782954733875
52.9929;11.787543;1886160;6774;278.441098317095
52.912507;12.059983;2396487;7247;330.686766938043
51.51369;12.310385;12578;47;267.617021276596
52.550612;13.1244;4138561;11466;360.942002442002
53.139318;11.741762;4455117;9268;480.698856279672
52.556887;13.100622;1714421;7110;241.128129395218
53.2759;11.577453;1134263;6269;180.932046578402
52.798615;12.531313;1323035;6075;217.78353909465
52.9018;12.091908;2905863;7125;407.840421052632
52.704188;12.671075;2051966;6936;295.842848904268
52.586037;12.987927;227992;5224;43.6431852986217
52.95685;11.957185;2946608;7173;410.791579534365
52.897363;12.11266;1307064;5767;226.645396219872
52.888262;12.189315;2300344;6773;339.634430828289
52.536343;13.186697;10069662;28620;351.840041928721
52.990675;11.82648;1838099;6532;281.399112063686
53.375438;11.408227;2080181;6060;343.264191419142
52.675217;12.714582;1366120;6270;217.881977671451
52.780093;12.558818;1403799;6073;231.154124814754
52.562722;13.077387;2222043;7244;306.742545554942
52.893023;12.344668;1882497;6788;277.327195050088
52.666837;12.736165;3722496;7586;490.706037437385
52.891758;12.292445;328320;5311;61.8188665034833
53.16832;11.737358;1881522;7344;256.198529411765
52.8934;12.329802;614695;5562;110.516900395541
52.54663;13.139805;3429514;11361;301.867265205528
52.644735;12.79598;1293974;6167;209.822279876763
53.101428;11.747543;2205582;7558;291.820852077269
52.98781;11.859963;2177476;7146;304.712566470753
53.040448;11.756818;773589;5798;133.42342186961
52.889868;12.163255;2614375;6711;389.565638503949
52.757863;12.591787;1981615;6758;293.225066587748
53.21739;11.705253;2528093;7512;336.54060170394
52.619237;12.864792;1148637;6033;190.392342118349
52.63874;12.812192;416563;5399;77.1555843674755
52.855805;12.446243;2173536;7208;301.544950055494
53.122862;11.744275;1047585;6226;168.259717314488
52.886032;12.225818;1712249;6760;253.291272189349
52.594662;12.955115;429241;5500;78.0438181818182
53.201917;11.728863;2182096;7104;307.164414414414
53.29104;11.550468;1485100;6531;227.392436074108
52.837293;12.473803;1231700;6157;200.048725028423
52.69602;12.683125;566805;5573;101.705544589987
52.566813;13.06239;350617;5391;65.0374698571694
52.54274;13.154738;1062273;7287;145.776451214492
53.282543;11.564823;211599;5241;40.3737836290784
52.989845;11.84128;417593;5397;77.3750231610154
52.946722;11.980745;2625968;6908;380.134337000579
52.974098;11.907583;1167993;6000;194.6655
52.926993;12.026475;1376909;6261;219.918383644785
52.99426;11.771532;268342;5268;50.9381169324222
53.263682;11.604157;675559;5579;121.089621796021
52.981803;11.881078;1699899;6568;258.815316686967
52.890787;12.14833;572671;5353;106.981318886606
52.906027;12.075255;1773743;6552;270.717796092796
52.888773;12.259148;991280;5920;167.445945945946
52.881667;12.38128;1313920;6374;206.137433322874
52.94015;11.995997;330446;5329;62.0090073184462
52.88718;12.244395;317157;5315;59.6720602069614
52.845707;12.461287;326522;5341;61.13499344692
52.887112;12.207918;547136;5503;99.425040886789
52.91908;12.044767;638870;5598;114.124687388353
52.740683;12.617198;1524965;6350;240.151968503937
52.888043;12.361438;662455;5678;116.670482564283
52.790193;12.543837;445256;5365;82.9927306616962
52.749767;12.603767;207977;5186;40.1035480138835
51.022613;13.786317;56312662;88142;638.885684463706
51.35226;12.897247;968145;2958;327.297160243408
52.488605;13.506612;163773548;472309;346.750851667023
51.039988;13.73404;8480762;14590;581.272241261138
53.606325;9.881957;290170458;913762;317.555838391178
51.015922;13.800677;3392770;4591;739.004574166848
53.59693;9.904533;5679194;21096;269.207148274554
53.561722;9.933387;77021830;181023;425.480905741259
51.034267;13.750392;1140050;6436;177.136420136731
51.029362;13.765685;383619;713;538.035063113604
53.581367;9.924857;186204271;433619;429.41907757732
50.053733;8.569402;81526624;105220;774.820604447824
51.068313;13.743968;3687460;6352;580.519521410579
51.150432;13.582802;1517511;1944;780.612654320988
50.445693;9.65781;15683959;9152;1713.71929632867
50.486467;9.658472;11291199;16084;702.01436209898
50.4307;9.658463;10034154;5278;1901.12807881773
51.343383;12.522662;1219034;6119;199.221114561203
50.224382;9.625505;12046446;7226;1667.0974259618
53.563838;9.97306;12906607;29166;442.522354796681
53.558108;9.993817;32743122;81646;401.037674840164
50.13924;9.658315;12949099;16153;801.652881817619
50.053075;8.605898;35210091;31726;1109.81816176007
53.562092;9.947838;4463151;15412;289.589345964184
50.207327;9.621195;6702104;6335;1057.94853985793
50.272408;9.653965;15233266;11437;1331.92847774766
51.302082;13.16486;797922;1097;727.367365542388
51.333252;13.037292;830263;5795;143.272303710095
50.404813;9.650747;18103878;11482;1576.71816756663
49.9883;9.086753;8815663;13250;665.333056603774
53.54948;10.013518;26391576;50788;519.641962668347
51.349953;12.846055;638978;909;702.946094609461
51.312963;13.260478;1156146;3944;293.14046653144
50.017805;9.350742;29406034;20472;1436.40259867136
50.098452;8.75555;8451278;12024;702.867431803061
53.523367;10.411807;4130574;1944;2124.78086419753
51.356795;12.598213;1347524;5997;224.699683174921
51.055152;13.722907;2052289;4489;457.18177767877
51.348067;12.556347;1347625;5924;227.485651586766
51.34122;13.01479;597427;986;605.909736308316
50.286642;9.659217;11592116;3297;3515.95875037913
50.105713;8.705058;11928479;22954;519.668859458047
53.498503;10.130117;3675460;7872;466.902947154472
51.175367;13.564682;1217188;2739;444.391383716685
50.073958;8.653088;17474118;28248;618.596644010195
51.294535;13.406348;1559795;1432;1089.24231843575
50.0674;8.630737;23298278;33323;699.165081175164
51.085857;13.718168;1142228;5166;221.104916763453
50.158478;9.652698;6614471;5395;1226.03725671918
53.39538;11.186175;4322587;2997;1442.3046379713
51.26674;13.516465;1057780;1622;652.145499383477
50.057808;8.61969;1179904;1340;880.525373134328
51.101225;13.66927;693034;1164;595.390034364261
50.314802;9.662143;20646494;10222;2019.80962629622
51.284947;13.428868;1477314;3794;389.381655245124
50.256977;9.648442;6953407;3609;1926.68523136603
51.103183;13.654225;414183;1130;366.533628318584
51.163423;13.574342;135084;485;278.523711340206
50.091252;9.664678;18276762;14684;1244.671887769
50.097735;8.683083;15970054;26413;604.628554121077
53.52173;10.38481;3628216;5537;655.267473361026
50.193318;9.624023;4402271;6331;695.35160322224
51.269518;13.474725;1002217;1195;838.675313807531
51.302768;13.149967;609467;4044;150.708951533136
51.197098;13.54242;1552571;6689;232.108087905517
51.304425;13.18921;573635;845;678.85798816568
51.355417;12.690117;907401;2868;316.388075313808
53.530035;10.320737;2605005;2529;1030.05338078292
51.095008;13.68867;777365;5815;133.68271711092
50.141793;8.823673;1822219;2525;721.670891089109
51.352837;12.58388;792990;736;1077.43206521739
50.120277;8.900673;14774166;17375;850.311712230216
51.11105;13.617313;987584;3203;308.33093974399
51.105763;13.636153;270496;845;320.113609467456
51.273213;13.457597;848938;858;989.438228438228
53.490498;10.156795;2973328;3065;970.090701468189
51.345028;12.425233;815118;1390;586.415827338129
53.551798;10.028678;3081276;4434;694.920162381597
51.358748;12.76059;925497;2675;345.980186915888
50.10311;8.786753;5199909;9968;521.660212680578
51.089757;13.704362;89662;5092;17.6084053417125
50.07881;8.669462;9180240;16856;544.627432368296
53.505098;10.117407;1642679;1618;1015.25278121137
53.497262;10.232442;2991531;3468;862.609861591695
50.142562;8.841505;1449312;6381;227.129290079925
51.343918;12.475663;605812;2779;217.996401583303
50.003273;9.255132;7810559;14162;551.515252083039
51.121198;13.594697;986245;1715;575.069970845481
50.123385;8.92322;34262772;49854;687.262245757612
51.305708;13.386437;1139804;1163;980.055030094583
50.060923;9.020595;7658879;12830;596.950818394388
49.98164;9.110167;6277136;13099;479.207267730361
53.486917;10.196877;2882077;2888;997.949099722992
50.097155;8.963088;12704385;18780;676.48482428115
53.505447;10.541708;1821787;2398;759.711009174312
50.011225;9.064608;8490671;12623;672.634952071615
49.98084;9.134068;10947816;23142;473.071298936998
50.047573;9.032455;5938417;10811;549.293959855703
51.27856;13.444438;136879;193;709.217616580311
51.316627;13.084488;1202275;4469;269.02550906243
51.226925;13.552062;2086360;2185;954.855835240275
51.316247;13.368087;1815752;2369;766.46348670325
50.054773;8.587745;11461213;7267;1577.15880005504
51.326733;13.342923;1724656;4596;375.251523063534
51.258313;13.52997;916367;4428;206.948283649503
53.51962;10.430362;2512618;6316;397.817922735909
50.001152;9.219222;6725247;9024;745.262300531915
51.309685;13.229193;961534;2193;438.455996352029
50.08079;8.997215;10416213;13996;744.227850814518
51.306297;13.20354;391961;3777;103.775747948107
51.212068;13.544882;215673;263;820.049429657795
53.154178;11.739548;181738;989;183.759352881699
51.309837;13.289007;3249657;5297;613.49008872947
50.033843;9.044622;6070300;8657;701.201339956105
51.349343;12.991792;628218;740;848.943243243243
51.351185;12.873137;1091828;4530;241.021633554084
53.515515;10.096788;2472340;2635;938.26944971537
51.34535;12.538658;239985;5349;44.8653954010095
50.12524;8.742208;1941092;4529;428.591742106425
51.322233;13.06867;609123;2524;241.332408874802
53.415267;11.239508;3040545;3067;991.374307140528
51.134948;13.58963;105295;319;330.078369905956
51.349552;12.820235;676490;834;811.139088729017
51.363793;12.733813;985408;1111;886.955895589559
50.462673;9.656137;6311609;8224;767.46218385214
51.311647;13.105355;852468;667;1278.06296851574
53.411035;11.259302;2191443;1424;1538.93469101124
51.324375;13.320087;920520;2756;334.00580551524
50.23668;9.634032;5272419;5107;1032.39064029763
53.401715;11.302787;2479545;2169;1143.17427385892
50.005108;9.583515;6819820;11399;598.282305465392
50.104508;8.725143;5350505;9350;572.246524064171
53.487838;10.180993;1164134;2995;388.692487479132
50.121755;8.878627;7018106;8629;813.316259126202
51.305717;13.1338;673137;5471;123.037287515993
50.023038;9.054192;537510;2223;241.794871794872
50.059563;9.669207;23870386;18636;1280.87497317021
51.077527;13.73264;112600;263;428.136882129278
51.327658;13.053082;168367;3492;48.2150630011455
53.377288;11.158795;2758254;2437;1131.82355354945
53.394065;11.338362;2318211;2340;990.688461538462
50.116117;8.716663;656401;2689;244.105987355894
50.130025;8.755602;818008;5971;136.996817953442
51.357692;12.62703;1344569;2876;467.513560500695
51.192795;13.557102;270068;466;579.545064377682
50.950477;10.005118;115393;132;874.189393939394
50.010602;9.301178;9735066;9464;1028.64180050719
53.405958;11.283022;1762601;1581;1114.86464263125
51.240952;13.542605;669951;717;934.380753138075
53.454682;10.658867;2780962;2865;970.667364746946
53.501332;10.501593;1760471;2081;845.973570398847
50.143008;8.887928;2492839;5909;421.871551870029
51.353607;12.925478;825873;1093;755.602012808783
51.351933;12.973108;523237;958;546.176409185804
50.038342;9.51223;19262498;10820;1780.26783733826
51.354122;12.945455;542368;616;880.467532467532
53.503738;10.48529;901948;1647;547.630843958713
51.351575;12.80337;541940;574;944.146341463415
51.357215;12.654857;1184045;1038;1140.69845857418
51.343625;12.501222;561399;2311;242.92470791865
53.376263;10.823355;2244145;2848;787.972261235955
53.425445;10.693118;3280994;4199;781.375089306978
53.379787;10.749077;1776047;2217;801.103743797925
51.31176;13.245142;107918;1323;81.5706727135299
50.105005;8.94713;13633667;21822;624.767069929429
51.344355;12.440973;510965;3929;130.049630949351
50.027288;9.3659;17784943;15947;1115.25321377062
